Sentimen,Teks
1,Promo nya banyak.. lanjutkan...
1,Keren!
1,ciamik!
1,Joss gandosss..
1,Banyak promonya...
1,lumayan promonya
1,Mantab cashbacknya
1,Banyak promo
1,Sangat bagus
1,mantap promonya
1,Bener2 bagus
1,banyak cashback
1,Super app
1,Muraaahh banget
1,Mempermudah smua
1,Promo ok
1,Woke woke
1,awesome banyak promo!
1,Mantab banyak bonus nya.........
1,Ok laah... gila keren banget deh
1,"Usefull,more cashback"
1,USEFUL APP!
1,Great app!
1,Awesome app!
1,Cool. Ganti dompet.
1,the best lah pokoknya...
-1,"Sejauh ini, telah besar. Ada banyak promo. User interface yang bagus dan mudah untuk mengakses. Hanya, sebagian besar kali saya tidak dapat menggunakan DANA pada pedagang offline, kesalahan dari ""Pusat"" kata mereka. Idk apakah itu benar atau tidak, atau mungkin itu hanya pedagang berbohong, tapi itu mengecewakan benar-benar."
-1,Verry kecewa. Tidak ada cashback dan respon dari dukungan Dana tidak menjawab masalah saya. Saya menerima pemberitahuan dalam aplikasi tentang cashback promo. Namun setelah dilakukan transaksi saya tidak menerima cashback. Saya pikir itu kesalahan sistem. Tapi itu terjadi beberapa kali. Tidak terjadi pada orang lain. W ... Penuh Ulasan
-1,"ive telah menggunakan Dana sejak Jan19, dan itu bekerja baik-baik saja. Tapi karena pertarungan 2 minggu yang lalu, saya tidak mendapatkan cashback setiap transaksi saya, tidak mendapatkan voucher dari atas listrik atas, penggunaan voucher tidak bisa untuk produk biller. ive dihubungi Dana CS dan mereka mengatakan kepada saya bahwa logout ive masuk ke perangkat lainnya. Sebagai l ... penuh Ulasan"
-1,"aplikasi buruk, tidak profesional layanan pelanggan menjengkelkan. Untuk mendapatkan tanggapan atas keluhan Anda harus meng-upgrade ke akun premium. Layanan pelanggan mengatakan mereka memiliki hak untuk meminta kartu ID Anda & foto juga. Pernah mendengar lelucon seperti ini di tempat lain. Ovo & Gopay cara yang lebih baik daripada f ** king ini aplikasi."
1,"aplikasi pembayaran yang sangat baik, berbeda dari pembayaran lainnya mobile berbasis (QR pembayaran biasanya). Aplikasi ini memungkinkan Anda top up dengan mudah tanpa perlu masuk ke aplikasi internet banking masing, karena DANA menggunakan keamanan 3D dengan VISA int sistem top mereka up. Bahkan lebih aplikasi ini juga memungkinkan Anda membayar menggunakan kartu debit Anda withou ... Ulasan Penuh"
1,"Luar biasa dompet digital! Mudah dan Anda dapat membayar langsung dengan kartu Anda tanpa perlu membawa secara fisik. Dan banyak promo dan cashback! Anda dapat mentransfer kembali cashback Anda langsung ke rekening bank Anda. Itulah mengapa saya menyukainya! Tetap seperti itu, DANA!"
-1,"Cant upgrade ke akun premium jika Anda seorang asing yang secara hukum tempat tinggal di Indonesia (misalnya KITAS, KITAP), mereka tidak menerima dokumen residance permanen sebagai membuktikan identitas. Hanya e-KTP. E-dompet lainnya (misalnya Gopay, ovo, Linkaja dan uangku) yang menerima KITAS dan KITAP sebagai membuktikan untuk meng-upgrade ... penuh Ulasan"
-1,"Ini digunakan untuk menjadi aplikasi yang besar, tapi sekarang itu menjadi lebih & lebih seperti aplikasi scammer. Banyak kali tidak menerima cashback & voucher diskon tidak dapat digunakan dengan baik. Dikirim email untuk dukungan pelanggan mereka sejak 1 minggu yang lalu tetapi tidak ada solusi, sedangkan voucher sudah pergi berakhir. Benar-benar kecewa ... penuh Ulasan"
-1,"DISSAPOINTED! Menggunakan dana sejak Maret 2019, semuanya berjalan dengan baik, tapi sekarang, setelah saya berubah perangkat saya, saya tidak bisa mendapatkan promosi mereka dipromosikan, tidak bisa mendapatkan cashback, tidak dapat digunakan voucher apapun. Layanan pelanggan tidak bisa menjelaskan lebih baik. SANGAT DISSAPOINTED! TIDAK DISARANKAN E-Wallet. Tidak terinstal!"
-1,"Saya tidak mendapatkan cashback dari DANA 2 kali. Pada waktu 2, Dana menuduh saya bahwa saya memiliki 2 akun dalam 1 perangkat. Kacang-kacangan, karena saya memiliki 1 account hanya karena saya diinstal dana pada ponsel saya. Perbaiki sistem Anda, jangan salahkan pengguna Anda."
-1,"Tidak dapat memverifikasi untuk premium dana, sistem selalu ditolak pengajuan saya mengatakan tidak dapat memverifikasi ID. Diemail layanan pelanggan tentang masalah dan mengirim semua dokumen yang diperlukan. Masih ada selama lebih dari seminggu."
1,"Sebuah aplikasi yang sangat membantu. Ketika ada masalah yang dihadapi, mereka memperbaikinya dengan baik. Saya merekomendasikan aplikasi ini untuk teman-teman dan keluarga."
1,"Choc penuh fitur, kemampuannya untuk ""pass-through"" transaksi untuk kartu kredit / debit unik kuat. Antarmuka yang sedikit membingungkan, meskipun."
-1,"Tidak dapat meng-upgrade account saya karena itu mengatakan bahwa eKTP saya tidak cukup jelas ... Ya tambang blur pada pic saya tapi yang lain jelas ... Saya menggunakan ini ""jelas eKTP"" pada ovo dan gopay dan bekerja dengan baik. .."
-1,Selalu gagal ketika meng-upgrade ke premium. Nomor ID dan Nama ID itu benar sudah memeriksa begitu banyak waktu. Tapi selalu muncul kotak error ada ID saya ada n nama ID did'nt cocok .. Perbaiki ini!
-1,Pada awalnya saya menyukai aplikasi ini. Ada gamification dan quest untuk membuatnya lebih menyenangkan untuk berbelanja. Saya telah kecewa dengan aplikasi ini untuk beberapa kali. Aku tidak mendapatkan cashback seperti itu dipromosikan. Saya juga didnt mendapatkan kesempatan untuk berputar roulette bahkan aku punya beberapa transaksi yang diperlukan. Itu membuat saya los ... penuh Ulasan
-1,"Tapi itu akan menjadi bintang lima jika itu meningkatkan keamanan mereka, seperti yang diperlukan setiap kali PIN kita login."
1,"Besar banyak promosi dan mudah digunakan, saya berharap segera akan ada lebih banyak makanan dan minuman yang dapat menggunakan dana bukan lainnya."
-1,"Dapat transaksi tidak jelas dalam kemajuan, yakin itu tidak mengurangi uang saya, tapi itu hanya mengganggu saya dengan pemberitahuan itu."
-1,"layanan pelanggan yang buruk dan aplikasi, saya sudah mengeluh tentang biaya mobile, saya tidak menerima voucher yang seharusnya, dan masalah kedua, saya tidak menerima cashback setelah melakukan pembayaran di K * C, PENINGKATAN DID NOT KERJA SAMA SEKALI! sangat kecewa"
-1,"Kurangnya jika transparansi uang kita. Hal terbaik adalah jika dana dapat email kami sejarah transaksi kami bersama-sama dengan saldo setiap bulan. Sehingga kita tahu bahwa keseimbangan kami tidak hilang di mana saja. Terus terang, Jow jika rugi saya uang, saya tidak akan knowm coz i dont memiliki catatan saya memulai ... Penuh Ulasan"
-1,"ketika saya mulai menggunakannya, saya punya 1 transaksi di mana saya entah bagaimana didnt mendapatkan cashback.So saya menaikkan 2x mengirim pesan secara online dengan aplikasi untuk layanan pelanggan, tidak ada reply.So saya mengirim email tentang masalah ini, mereka menjawab kembali tetapi respon adalah tidak seperti yang diharapkan layanan pelanggan, CS mengatakan saya Bukankah eligeble untuk ca ... penuh Ulasan"
1,"Convinience, mudah digunakan, real deal promo (deskripsi benar-benar jelas), aman, dan banyak pedagang untuk berpartisipasi."
-1,"Beberapa hal perlu diperbaiki. Pertama, memungkinkan pengguna untuk menyesuaikan pengaturan pemberitahuan, di mana kita dapat menyesuaikan apakah untuk mendapatkan promosi, pemberitahuan transaksi dll, untuk saat itu hanya mungkin untuk mengubah semua pemberitahuan on / off dari pengaturan Android. Juga, silakan ikuti desain Android pedoman, ... penuh Ulasan"
-1,"Tidak ada spin, tidak ada voucher setelah pembelian (biller 50%, ponsel mengisi ulang). Sudah email cs. Mereka menjawab saya sudah login perangkat lain. Fyi saya tidak pernah login / perubahan handphone. Bahkan jika saya punya, adalah bahwa masalah mengapa saya tidak mendapatkan voucher ?? Benar-benar kecewa, informasi yang tidak berguna dari cs"
-1,"Akhir-akhir ini saya mengalami masalah seperti: uang kembali tidak diterima, tidak ada voucher di kantong dapat diterapkan untuk transaksi saya (tix id, pulsa, dll) Harap memperbaiki masalah ini sehingga hal-hal bisa berjalan lancar seperti sebelumnya."
1,Keren .. Hal ini mudah digunakan dan banyak voucher bagi kita pengguna .. Itu pasti plus bagi kita ..
1,"Halus, mulus dan mudah transaksi. Ini baru 'dompet' sangat menyenangkan!"
1,"Ini adalah aplikasi yang berguna, pasti! N untuk pengguna baru, u dapat menggunakan kode referral ini: cVSqC4 pada saat pertama u mendaftar akun ur n mendapatkan voucher DANA"
-1,"Saya menilai itu 0 rating jika tersedia ini. DONT bahkan MENCOBA untuk menginstal guys ... Dont tertipu oleh UI, perusahaan ini Bodoh dan PENIPUAN. No Reply pada layanan pelanggan mengeluh pesan. Tidak ada Cashback diberikan bahkan kita berlaku pada TnC. Mereka mulai memberikan alasan pada perangkat login yang berbeda tetapi tidak memberikan petunjuk dan ... penuh Ulasan"
1,Menyukai aplikasi ini ... Banyak promo dan kupon kode untuk pembayaran ... Juga gratis transfer ke rekening bank tabungan lebih banyak uang ...
1,"Mudah digunakan, cashback lebih berguna jika Anda membandingkan dengan pesaing lainnya."
1,"Mudah digunakan, mencakup banyak kebutuhan, mungkin perlu beberapa keterangan atau rinci untuk beberapa submenu"
1,Ini sebuah aplikasi mudah digunakan. Ton diskon dan cashback. Cinta untuk menggunakannya.
-1,"fungsi hebat, tapi setiap kali saya mencoba untuk meng-upgrade premium dana, aplikasi tidak pernah mendeteksi KTP saya hanya karena foto saya diambil adalah kualitas rendah dan tidak dapat menggunakan upload satu, tapi saya mencoba untuk mendaftar di ovo itu diterima, meskipun foto saya kabur (penuaan), tetapi masih dapat dibaca, ... penuh Ulasan"
1,"aplikasi bagus, tapi silakan mendapatkan lebih banyak mitra online, jadi saya bisa menggunakan hanya 1 dompet untuk semua. ty."
1,Memiliki pembayaran zakat profesi. Disamping berapa banyak kita harus membayar itu harus memiliki beberapa fitur ketika kita masukan gaji kami secara otomatis akan menghitung berapa banyak zakat kita harus membayar. Dan hasilnya harus memiliki menyebutkan jumlah minimum gaji yang harus membayar zakat. Terima kasih.
-1,"SPAM: tanpa menggunakan aplikasi ini sekali, saya spam dengan push notifikasi harian ganda, yang tidak dapat dinonaktifkan. Bad UX / Keamanan: penggunaan kekuatan 6 digit PIN, bukan pemindai sidik jari telepon. Bad terjemahan UI: user interface adalah campuran dari bahasa Inggris dan Indonesia, meskipun bahasa perangkat saya ... penuh Ulasan"
1,"Bagus app, banyak promo dan mudah digunakan .... Masukan lebih kota untuk mencakup di promo ..."
-1,"Promosi adalah baik meskipun mitra kurang dari pesaing. Riwayat transaksi sangat dibutuhkan untuk dirancang ulang, sangat buruk UI / UX. Juga akan menjadi besar jika setelah scan pertama, perlu mengkonfirmasi sehingga pengguna dapat memberitahukan transaksi akan mendapatkan cashback atau tidak, sebagai pengguna terkadang lupa bahwa sudah menggunakan promotio ... penuh Ulasan"
-1,Bad Apps! tidak pernah mendapatkan cashback dari promo apapun. Sudah meminta bantuan dari email dan masih tidak mendapatkan solusi. Kapok!!
1,"aplikasi yang baik dengan promo besar. Cash back langsung ke dana, tidak menunjuk."
1,Mudah untuk membayar. Dan banyak promo dan cashback (untuk saat ini)
-1,"Sangat kecewa dengan DANA, saya tidak menerima cashback apapun dari promosi DANA ini, semua voucher saya tidak dapat digunakan pada saat yang sama, semua masalah ini hanya terjadi secara tiba-tiba, saya telah menggunakan DANA selama beberapa bulan dan ada tidak ada masalah sama sekali, aku bertanya-tanya apa yang terjadi dengan aplikasi DANA saya"
1,Mudah digunakan. Sangat membantu untuk membayar tagihan saya. Bagus.
-1,"Tidak dianjurkan pada saat menginstal Dana sampai theres perbaikan dalam sistem mereka dan layanan pelanggan. Saya ulasan: User interface tidak buruk, tapi Dana memberikan voucher sampah (saya menerima voucher tapi tidak bisa menggunakannya) dua kali. Pesan layanan pelanggan Dana, menunggu 2 hari tidak ada jawaban. Jadi aku email mereka dan ... penuh Ulasan"
1,"App dengan banyak manfaat untuk harian & bulanan transaksi, banyak voucher dan kupon diskon untuk pembayaran seperti biller, bahan makanan, kredit / paket data, dll Cashback hingga 100% untuk pembayaran merchant. Terus terus promosi dan menambahkan lebih banyak merchant."
1,Hal ini sangat berguna untuk membeli barang. Dan saya suka bahwa Anda mendapatkan cashbacks dan voucher Juga diskon
1,Menakjubkan aps untuk menemukan makanan dengan cashback speliasis. Hampir semua waktu dengan cashback ... terus ... love u DANA
1,mudah digunakan tapi pastikan keamanan selalu perhatian intensif. Jauhkan promo
-1,"respon lambat untuk masalah, dan nomor layanan pelanggan tidak dapat telepon itu bukan bilangan real."
-1,Pembayaran gagal ketika saya menggunakan dana untuk promo. Ini tidak pernah terjadi sebelumnya. Untungnya saya membawa uang tunai. Dissapointed dengan dana
1,"menakjubkan atau luar biasa ....... dengan cashless kami menikmati perjalanan kami dan kami belanja di kota dan di desa selama internet oke, ketika Anda tidak punya uang di saku atau dompet Anda, Anda dapat terus Anda kegiatan keuangan ............. begitu cepat men-download aplikasi dari p ... penuh Ulasan"
-1,"Hi aplikasi Dana Tim saya Dana adalah kekuatan logout. Maka saya ingin untuk login menggunakan aplikasi, tapi aku punya masalah dengan OTP yang saya belum menerima bahkan sampai saat kontra dilakukan, saya mencoba melalui SMS dan WhatsApp juga, tapi tidak ada hasil. U bisa membantu saya? Terima kasih.."
-1,"Soal tidak jelas, masih beredar tentang air pembayaran. Saya mencoba dengan nomor lain, pembayaran sukses. Pembayaran dapat digunakan dengan sekali pembayaran saja. Untuk bulan depan, tidak dapat menggunakan lagi dengan nomor yang sama. Terima kasih"
1,"Banyak cashback, banyak pedagang untuk membayar dengan, mudah digunakan"
-1,sudah diperbarui aplikasi dana. tapi masih tidak bisa bermain tap n roda .i memiliki 3chance bermain tekan n menang .myphone adalah ASUSz6
1,"Banyak promo, cashback dan diskon untuk setiap pembelian kebutuhan produk"
1,"aplikasi besar, program promosi yang sering diluncurkan, berafiliasi dengan banyak perusahaan. Terus bekerja baik"
1,"Saya suka aplikasi ini karena memiliki banyak promo dan cara-cara mudah untuk membayar secara online tanpa perlu untuk top up saldo. satu hal yang masih memiliki beberapa masalah adalah bahwa saya tidak dapat menambahkan kartu debit tertentu, terus gagal. orang lain bekerja dengan baik."
1,"Tim dana Sayang, layanan ok. aplikasi Anda UX & UI membuat saya nyaman dan saya seperti itu. Tapi Anda kira untuk menempatkan istilah dan kondisi dimuka dari setiap program / promosi / diskon, sebelum pembelian seseorang / melakukan pembayaran melalui aplikasi. Seperti diskon yang Anda berikan pada ponsel & listrik tagihan, ketika saya clikck ... penuh Ulasan"
1,Membantu dan praktis. Mudah-mudahan pedagang lebih tersedia untuk pembayaran dana.
-1,Aku tidak suka itu. The cash back memiliki waktu yang terbatas. Hanya seminggu. Saya tidak akan menggunakan aplikasi ini lagi. Ada banyak aplikasi memberikan cashback dengan waktu yang terbatas tahun. Atau 6 bulan. Ini hanya seminggu. Benar-benar tidak masuk akal. Tidak ada gunanya sama sekali
-1,"tidak dapat memverifikasi akun premium = Tidak cashout, perawatan Pelanggan dengan panggilan = jumlah tidak didefinisikan, perawatan pelanggan melalui pesan = tidak ada jawaban, lebih baik buang uang Anda pada sesuatu yang lain. app terburuk & layanan yang pernah saya lihat sepanjang hidup saya."
-1,"Its salah satu aplikasi yang paling rumit untuk digunakan, hanya menggunakan ovo. Expecially jika ur bukan indonesia Anda tidak bisa pergi ke premium, membuat banyak fitur menarik tidak dapat digunakan. Membuatnya seperti ovo universal, meskipun promo baik whats titik ketika u cant bahkan menggunakannya?"
-1,"mengapa voucher atau mengejutkan saya tidak dapat terbuka? Saya sudah memperbarui aplikasi saya, tapi voucher atau kejutan masih belum dapat terbuka"
-1,"aplikasi yang baik dan juga banyak promo tapi tidak bisa untuk update berikutnya menyediakan fitur akun delete, jujur ??saya kecewa untuk mendapatkan voucher dalam kondisi yang disebutkan hanya dapat 1 pengguna 1 perangkat jika Anda login dengan telepon yang berbeda Anda harus logout yang masalah ponsel lama saya hilang"
-1,"aplikasi buruk. saldo saya telah didebet tetapi pembayaran pihak ketiga belum dibayar, otomatis saya tidak bisa menggunakan fasilitas dari pihak ketiga. Jawaban layanan pelanggan tidak membantu dan tidak ramah kepada konsumen. respon sangat lambat. silakan meningkatkan kinerja lagi."
1,"Hari ini saya menyelesaikan masalah saya dengan otp, mungkin karena masalah dengan operator jaringan saya. Akan cari tahu lebih lanjut bagaimana aplikasi bisa menjadi semacam benefial. Jika demikian, aplikasi ini layak bintang 5."
1,Ini benar-benar mudah digunakan dan sejauh ini saya benar-benar dimanjakan dengan banyak diskon ... tks banyak
-1,"aplikasi besar sejauh membayar cashless, tetapi masih memiliki masalah jika saya menggunakan kartu kredit. Kadang-kadang tidak merespon untuk membayar. Tidak ada masalah sama sekali jika saya menggunakan uang yang saya miliki di Dana."
-1,"aplikasi ini serius bug, setiap kali saya berputar dan menang, selalu zonk, meskipun intinya adalah pada harga, langsung mendapat Zonk, benar-benar kecewa. setiap kali saya membayar, tidak pernah mendapatkan voucher, dan baru-baru saya dapat menggunakan voucher apapun. ini adalah apa yang saya disebut serius bug dan berencana untuk tidak pernah menggunakan aplikasi ini lagi .... Ulasan Penuh"
1,"benar-benar menikmati diskon dan cashback, yang lebih mudah sekarang untuk membayar tagihan Anda atau membeli makanan favorit Anda, mereka memiliki banyak pedagang, tapi kadang-kadang butuh waktu lama untuk memuat barcode, benci kalau u sudah di depan kasir dan barcode tidak muncul, fiuh + ____ +"
1,Membuatnya lebih mudah untuk berbelanja tanpa membawa banyak uang kertas. Anda harus mempertimbangkan untuk menggunakan aplikasi ini bukan hanya memeriksa orang lain ulasan. Melihatnya sendiri maka Anda dapat memberitahu seberapa baik aplikasi ini untuk Anda. Ceria ~
1,"aplikasi keren, transaksi mudah. Harap membuat semua meja makanan dapat menggunakan dana"
-1,"Angkatan ditutup Terus ga bisa transfer bank Ke. Tolong perbaiki. Sampai kemudian, 3 bintang."
1,"Gunakan voucher rujukan 'cmQnKg' untuk mendapatkan 25K voucher! ??? Salah satu dompet digital yang paling hyped saat ini di Indonesia, saya pikir. Segala sesuatu yang besar dan mudah digunakan. Aplikasi ini benar-benar membantu saya banyak, terutama ketika saya lupa membawa dompet. Terima kasih Tuhan, aplikasi ini juga terintegrasi dengan Tix .... penuh Ulasan"
1,"User friendly, halus, cepat dan aman."
1,"berikan bukti pembayaran (BPJS, asuransi atau dll) yang dapat dikirim melalui email. Ini penting! Terima kasih atas perhatian Anda."
-1,"Tambahkan opsi untuk mengunci / membuka dengan sidik jari bukan PIN. Juga seperti dicatat oleh pengguna lain, aplikasi adalah campuran dari bahasa Inggris dan Indonesia meskipun bahasa telepon saya diatur ke Bahasa Inggris"
-1,Saya tidak bisa membuka aplikasi! Setelah masukan pin tidak ada aplikasi menunjukkan sistem busy.try lagi. Aku uninstall dan reinput pin beberapa kali tetapi aplikasi selalu menunjukkan seperti itu. Apa jenis aplikasi ini ?? !! Aplikasi ini benar-benar buruk!
1,"Dana lebih dekat dengan orang-orang untuk dompet digital mereka daripada aplikasi lain, saya mencurigai tv iklan adalah membuat dampak besar, dan terlihat cukup ramah itu berarti tidak memaksa pengguna untuk mentransfer uang mereka, itu sebabnya itu menghibur .."
-1,"Tidak pernah mendapat promo, pesan yang dikirim ke CS dan tidak ada tanggapan. Saya menggunakan akun saya atas 1 perangkat saja. Tidak direkomendasikan!!"
1,aplikasi terbaik untuk kenyamanan dan mudah untuk mengakses.
1,cashback saya telah return.but pekerjaan yang baik jika Anda memperbaiki sistem cashback jika ingin 5 *
-1,"mengapa saya tidak bisa login? ia mengatakan bahwa pin saya telah sementara dikunci dan saya harus mengulanginya dalam satu jam, tapi setelah itu, masih ada, bagaimana ini bisa terjadi?, Ini bisa tetap, terima kasih banyak"
-1,"Tidak mendapatkan cashbacks, sangat kecewa. Saya telah mengirim pesan melalui aplikasi dan tidak ada respon lagi, mengapa?"
-1,pemberitahuan kesalahan. Sebuah Kesalahan PHP ditemui Keparahan: Pesan Pemberitahuan: Undefined index: bahasa Filename: core / MY_Router.php Baris Nomor: 14 Backtrace: File: /var/www/dana-revamp-master/apps/core/MY_Router.php Baris: 14 fungsi: Berkas _error_handler: Jalur /var/www/dana-revamp-master/index.php: 3 ... penuh Ulasan
1,Suka. Tidak perlu memasukkan atau menemukan kode promo. Promo akan diterapkan secara langsung. Harap tambahkan lebih banyak dan lebih mitra penyewa.
1,ini berguna. kita tidak perlu membayar biaya apapun setiap kali kita transfer ke bank lain. mudah digunakan. baik itu akan menjadi besar jika kita bisa men-download catatan setelah kami ditransfer uang
1,"User interface yang ramah, dan mudah digunakan di banyak merchant, tetap melakukan pekerjaan yang besar DANA. Terima kasih."
-1,Dana adalah aplikasi yang baik memberi kami banyak cashback dan begitu tapi idk mengapa menjadi begitu pelit baru-baru ini. Saya tidak mendapatkan cashback dari transaksi terakhir saya 2. Ini menjadi penipuan. Saya Diminta untuk layanan pelanggan dan mendapat email sudah. Tapi mengatakan kepada saya omong kosong begitu bodoh. Saya unistall aplikasi ini sudah. Memperbaiki sistem sampah' T ... penuh Ulasan
1,Mudah digunakan aplikasi untuk semua transaksi .. Terus bertanya-tanya
1,"Mudah digunakan dan tidak rumit, Pertahankan pekerjaan"
-1,"Bisa digunakan TAPI TIDAK BISA CONNECT dengan aplikasi lain seperti TIX.ID & Bukalapak, SILAKAN FIX IT"
1,Suka! Unbelieveable cashback sepanjang waktu!
-1,"berputar dan menang selalu berpaling zonk, tidak peduli berapa banyak berubah saya mencoba. tolong memperbaiki hal ini. dan kadang-kadang tidak mendapat cashback seperti yang dijanjikan bahkan selama masa promosi."
-1,Daftar riwayat tetap memantul kembali ke atas ketika saya gulir ke bawah. Saya perlu untuk menghitung apa yang telah saya menghabiskan dan bug ini benar-benar mengganggu. Silakan memperbaikinya
-1,sering kali saya tidak bisa membayar karena layanan internet.
-1,"Aku bahkan havent mendaftar untuk DANA dan ketika saya mencoba untuk mendaftar itu mengatakan bahwa ive sudah mendaftar dari Bukalapak ketika saya tidak pernah menggunakan Bukalapak juga. Benar-benar, kalian tidak harus tenggelam ke aplikasi lain secara otomatis coz yang hanya membuat segalanya sulit"
-1,"Punya beberapa masalah ketika login pertama, perlu login dari Bukalapak pertama. "
1,"Aplikasi ini benar-benar user friendly! Saya pikir itu baik-baik saja jika saya tidak mendapatkan promo di masa depan. setidaknya, aplikasi ini telah membuat hidup saya lebih mudah! Bagus!"
-1,tolong menambahkan JCB sebagai kartu pembayaran karena dalam Kartu Kredit banyak JCB Indonesia telah dikeluarkan
1,"benar-benar hebat, banyak diskon. benar-benar membantu bagi kita"
-1,Setelah kesalahan pembaruan versi' ... Tidak berfungsi seperti sebelumnya memperbarui versi ... tolong tetap ini
-1,saya tidak suka istilah baru dan voucher saya punya selalu untuk game !!
1,aplikasi yang baik. Banyak promo pada banyak merchant.
1,"Benar-benar menikmatinya sejauh ini. Cepat dan aman transaksi, terutama dengan menggunakan kartu debit terkait. Aku tidak benar-benar keberatan dengan promosi tapi saya berharap pengembang bisa memperluas pedagang tersedia mereka :) Terima kasih"
1,antarmuka yang hebat dan Anda dapat menghubungkan aplikasi ke kartu kredit / debit Anda yang membuat banyak hal lebih mudah. Mereka saat ini juga memiliki ton promo / program.
1,"Secara keseluruhan ??. Tapi catatan untuk aplikasi ini adalah konfirmasi PIN diperlukan bila top up menggunakan ""OneKlik"". B'cause tidak ada konfirmasi pin, saya dihapus top up menggunakan OneKlik."
1,Saya suka diskon dan cashback aplikasi ini! Benar-benar mudah-mudahan !!!
1,"Mudah digunakan, banyak diskon dan promosi. Akan jauh lebih baik jika kita dapat menggunakannya dalam pedagang kecil"
-1,"Beberapa metode akun Top Up DANA mengalami kesulitan dan beberapa tidak memiliki link yang sebenarnya, tetapi masih tertulis di prosedur manual resminya dalam aplikasi. Sangat mengecewakan."
-1,"saya membuat account dan telah menggunakannya berkali-kali, tapi saya tidak bisa masuk sekarang, kata nomor saya sudah digunakan oleh pelanggan lain, bagaimana bisa? silakan memperbaiki ini"
-1,"tidak akan mengubah rating karena kali ini saya benar-benar muak. masalah cashback terjadi lagi, dan kali ini, mereka menuduh saya menggunakan dua account satu satu perangkat (yang saya tidak), membuat saya tidak memenuhi syarat untuk cashback tersebut. Menuduh pengguna Anda sendiri adalah salah satu hal terburuk yang dapat Anda lakukan sebagai CS, dan saya seorang ... Penuh Ulasan"
1,aplikasi besar. Pada awalnya saya download bcs saya membutuhkannya untuk membeli makanan di uni saya. Tapi kemudian itu lebih berguna daripada hanya membeli makanan
1,"Wow menakjubkan, aku suka aplikasi ini, ada banyak off voucher, dan mudah digunakan, aplikasi recomended penuh"
1,"Responsif dan mudah digunakan, punya beberapa voucher pada saat pertama pendaftaran. Kerja bagus!"
1,"Besar App, mudah digunakan dan banyak diskon. Sangat membantu"
-1,layanan pelanggan yang buruk. Meminta upgrade ke premium ketika mempertanyakan mengapa cashback tidak diterima.
-1,Aku akan mengubah bintang jika mereka memecahkan masalah saya dalam hal dari dua kali transaksi cash back yang tidak pernah terjadi. itu kecewa jika u menggunakan aplikasi yang tidak dapat memberikan apa yang telah dijanjikan
1,App ini cukup mudah digunakan. voucher berlaku secara otomatis. atm ada cukup banyak promosi dan cashback. kadang-kadang juga mendapat cashback x2.
1,"Cepat, mudah digunakan dan mendapat banyak promo juga. Kadang-kadang informasi promosi, kode atau banner agak membingungkan, tapi secara keseluruhan ini adalah aplikasi yang baik."
1,uang digital yang lebih baik yang saya miliki di saku saya sejauh ini. Aku suka kalau itu TIDAK BIAYA Bank biaya dll ketika saya top up account saya dan sebaliknya.
1,sederhana dan mudah digunakan. saya benar-benar berharap lebih banyak merchant akan menggunakan dana sebagai gateway pembayaran mereka. terus meningkatkan dana !!
-1,Layanan buruk! Sangat terlambat respon untuk layanan pelanggan! Saya tidak dapat menggunakan semua voucher saya. Uninstall aplikasi ini untuk solusi terbaik.
-1,"Sejak update terakhir, saya tidak bisa digunakan setiap voucher saya. silakan cek dan memperbaiki masalah."
1,"Sejauh ini telah menjadi pengalaman besar menggunakan Dana, mungkin Anda dapat menurunkan biaya dana pengalihan atau mungkin membuatnya bebas. Tapi secara keseluruhan, itu semua baik."
-1,"apa ..? aplikasi ini membuang-buang segala sesuatu, tidak ada gunanya .. saya ingin mengambil uang saya, tetapi harus mendapatkan premium, dan ketika pendaftaran tidak dapat mengambil pict dari id karena kamera blur .. aplikasi begitu bodoh saya pikir"
1,"Aplikasi ini harus sangat berguna dan mudah digunakan, dan benar-benar mereka memiliki begitu banyak promo voucher dan cashback !! Menyukainya ?"
1,Sangat mudah digunakan dan sangat convinience. Sering mendapat aplikasi kejutan vouchers..very direkomendasikan.
1,"Ton diskon dan voucher, sangat mudah digunakan. Banyak aplikasi yang terhubung. Ton manfaat. Congrats !!"
1,Sangat mudah digunakan dan abundants promosi
1,"dompet digital super, super cashback !!! Hanya yang terbaik !!!"
1,"Mudah digunakan aplikasi, di mana-mana setiap kali tanpa masalah sama sekali sampai sekarang .. saya sarankan kalian untuk mencoba DANA, begitu banyak uang kembali dan kejutan di dalamnya .. apa yang Anda tunggu :) pengalaman terbaik menggunakan aplikasi ini. menjaga tim kerja DANA besar"
1,Saya telah mencoba menggunakan DANA dengan nomor telepon yang berbeda dan bekerja. Terima kasih atas tanggapan Anda mengenai kesulitan yang saya punya kemarin.
1,"Desainnya miracolously menyenangkan. Fungsional bekerja sangat baik, ip atas tanpa biaya administrasi. Promosi yang baik."
-1,"Aku tidak tahu mengapa, tapi sudah 4 atau 5-nya bulan saya selalu mendapat Zonk ketika bermain dana berputar ?? juga tidak pernah mendapat ""voucher bonus"". Meskipun setiap bulan selalu menggunakan aplikasi ini dan sudah update untuk update baru. Tolong bantu dia hahaha"
